24934 : Pressure,24934 : Pressure,24933 : Pressure,24933 : Pressure,24932 : Pressure,24932 : Pressure
118.04,4.04838457737306E-06,118.04,4.13949181033439E-06,118.04,4.09608957789183E-06
118.08,4.29508634248518E-06,118.08,4.00358569394513E-06,118.08,4.12497881749387E-06
118.12,4.3737955230696E-06,118.12,4.49585745096003E-06,118.12,4.4617668424525E-06
118.16,4.20302219800823E-06,118.16,4.1662556987448E-06,118.16,4.38662386177092E-06
118.2,3.92234401741694E-06,118.2,4.15407180951608E-06,118.2,4.2500527141224E-06
118.24,4.10810340528249E-06,118.24,4.07933235242718E-06,118.24,4.10329680174343E-06
118.28,4.20302219800823E-06,118.28,4.17847532331068E-06,118.28,4.0531268567102E-06
118.32,4.24755749024982E-06,118.32,4.18091391683581E-06,118.32,4.24011315538605E-06
118.36,4.28002783767493E-06,118.36,4.27251019510417E-06,118.36,4.20302219800823E-06
118.4,4.39432542438298E-06,118.4,4.51697762954667E-06,118.4,4.27751501528091E-06
118.44,4.24258772127109E-06,118.44,4.06025848603611E-06,118.44,4.12015246921909E-06
118.48,4.28504146402122E-06,118.48,4.19810453665002E-06,118.48,4.28252569810601E-06
118.52,4.12981081935497E-06,118.52,4.13464848142502E-06,118.52,4.10810340528249E-06
118.56,4.1931765339434E-06,118.56,4.33046245580826E-06,118.56,4.16138105528756E-06
118.6,4.28504146402122E-06,118.6,4.34825128237813E-06,118.6,4.45392998493013E-06
118.64,4.17358638252816E-06,118.64,4.43051891196291E-06,118.64,4.24258772127109E-06
118.68,4.18091391683581E-06,118.68,4.27001817639605E-06,118.68,3.98254175362083E-06
118.72,4.13464848142502E-06,118.72,3.99655360738169E-06,118.72,4.07933235242718E-06
118.76,4.07693735919896E-06,118.76,4.14921142157272E-06,118.76,4.21287480912409E-06
118.8,4.14677540204829E-06,118.8,4.17602212282612E-06,118.8,4.17358638252816E-06
118.84,4.37122764927201E-06,118.84,4.32285622749772E-06,118.84,4.39432542438298E-06
118.88,4.34316369865866E-06,118.88,4.43051891196291E-06,118.88,4.40721397726812E-06
118.92,4.09129703088923E-06,118.92,4.11773351032813E-06,118.92,4.05787469115528E-06
118.96,4.09608957789183E-06,118.96,4.12015246921909E-06,118.96,4.18582750798361E-06
119,4.19810453665002E-06,119,4.25253308081794E-06,119,4.03419100505087E-06
119.04,4.1662556987448E-06,119.04,4.06977643431432E-06,119.04,4.17113605236135E-06
119.08,4.41237658950994E-06,119.08,4.21780977238546E-06,119.08,4.29006096333143E-06
119.12,4.41756220561737E-06,119.12,4.40721397726812E-06,119.12,4.28504146402122E-06
119.16,4.18336999100042E-06,119.16,4.00827549585204E-06,119.16,4.22523116750269E-06
119.2,4.01297079139481E-06,119.2,4.27251019510417E-06,119.2,4.00827549585204E-06
119.24,4.00358569394513E-06,119.24,4.04600775371408E-06,119.24,4.20055458595E-06
119.28,4.21780977238546E-06,119.28,4.17358638252816E-06,119.28,4.11050092916132E-06
119.32,4.45131506385204E-06,119.32,4.55150755251522E-06,119.32,4.28755870782086E-06
119.36,4.31021437225985E-06,119.36,4.09608957789183E-06,119.36,4.4617668424525E-06
119.4,4.01297079139481E-06,119.4,4.05550786247989E-06,119.4,3.9131708679603E-06
119.44,4.06501467447467E-06,119.44,4.06264368127511E-06,119.44,4.11291563927888E-06
119.48,4.31779835675007E-06,119.48,4.10329680174343E-06,119.48,4.21287480912409E-06
119.52,4.38918393254286E-06,119.52,4.20055458595E-06,119.52,4.18091391683581E-06
119.56,4.4435136203176E-06,119.56,4.24011315538605E-06,119.56,4.31779835675007E-06
119.6,4.31779835675007E-06,119.6,4.38147456306362E-06,119.6,4.34061380893437E-06
119.64,4.14677540204829E-06,119.64,4.27251019510417E-06,119.64,4.12497881749387E-06
119.68,4.03654539302803E-06,119.68,4.01297079139481E-06,119.68,4.16138105528756E-06
119.72,4.02239332869898E-06,119.72,4.09368474642587E-06,119.72,4.01297079139481E-06
119.76,4.19810453665002E-06,119.76,4.2301806050073E-06,119.76,4.12015246921909E-06
119.8,4.43829754078537E-06,119.8,4.21780977238546E-06,119.8,4.35334482569523E-06
119.84,4.27001817639605E-06,119.84,4.42273693977808E-06,119.84,4.42273693977808E-06
119.88,4.08889501314781E-06,119.88,4.09368474642587E-06,119.88,4.1565121153086E-06
119.92,4.10810340528249E-06,119.92,4.12255702503349E-06,119.92,4.14435672042825E-06
119.96,4.26500575687507E-06,119.96,4.20547511729697E-06,119.96,4.18091391683581E-06
120,4.2500527141224E-06,120,4.19810453665002E-06,120,4.23266562084407E-06
120.04,4.38662386177092E-06,120.04,4.22771327579681E-06,120.04,4.14921142157272E-06
120.08,4.38662386177092E-06,120.08,4.32285622749772E-06,120.08,4.35334482569523E-06
120.12,4.10569152044779E-06,120.12,4.12255702503349E-06,120.12,4.10088773888595E-06
120.16,4.22771327579681E-06,120.16,4.07693735919896E-06,120.16,4.17113605236135E-06
120.2,4.16380967245336E-06,120.2,4.20302219800823E-06,120.2,4.1565121153086E-06
120.24,4.13464848142502E-06,120.24,4.15893789091985E-06,120.24,4.07216722086357E-06
120.28,4.26751123071638E-06,120.28,4.3840484564016E-06,120.28,4.4357088236147E-06
120.32,4.28002783767493E-06,120.32,4.56217707358677E-06,120.32,4.35334482569523E-06
120.36,4.11291563927888E-06,120.36,4.1565121153086E-06,120.36,4.06501467447467E-06
120.4,4.11050092916132E-06,120.4,4.11533176791577E-06,120.4,4.02474083145247E-06
120.44,4.13464848142502E-06,120.44,3.92234401741694E-06,120.44,4.02945541449605E-06
120.48,4.19810453665002E-06,120.48,4.19073078802544E-06,120.48,4.20547511729697E-06
120.52,4.35078895858832E-06,120.52,4.21780977238546E-06,120.52,4.24755749024982E-06
120.56,4.29508634248518E-06,120.56,4.36611318251784E-06,120.56,4.39432542438298E-06
120.6,4.06501467447467E-06,120.6,4.19810453665002E-06,120.6,4.13949181033439E-06
120.64,4.3737955230696E-06,120.64,4.06977643431432E-06,120.64,4.28252569810601E-06
120.68,4.26500575687507E-06,120.68,4.22523116750269E-06,120.68,3.99655360738169E-06
120.72,4.22275051646482E-06,120.72,4.12015246921909E-06,120.72,4.08889501314781E-06
120.76,4.19073078802544E-06,120.76,4.15893789091985E-06,120.76,4.27751501528091E-06
120.8,4.25253308081794E-06,120.8,4.3635498190548E-06,120.8,4.31779835675007E-06
120.84,4.01063015372967E-06,120.84,4.30013411401342E-06,120.84,4.20055458595E-06
120.88,4.08649440564115E-06,120.88,3.99187752043398E-06,120.88,4.03654539302803E-06
120.92,4.00123517189955E-06,120.92,4.14921142157272E-06,120.92,4.23513584028499E-06
120.96,4.14677540204829E-06,120.96,4.04838457737306E-06,120.96,4.27001817639605E-06
121,4.28002783767493E-06,121,4.28252569810601E-06,121,4.37122764927201E-06
121.04,4.4279177356245E-06,121.04,4.49585745096003E-06,121.04,4.36100469984235E-06
121.08,4.14921142157272E-06,121.08,4.29508634248518E-06,121.08,3.95928254898229E-06
121.12,4.14435672042825E-06,121.12,3.97786679224966E-06,121.12,4.16380967245336E-06
121.16,4.13949181033439E-06,121.16,4.08411088400059E-06,121.16,4.06025848603611E-06
121.2,4.18336999100042E-06,121.2,4.07216722086357E-06,121.2,4.17602212282612E-06
121.24,4.35078895858832E-06,121.24,4.26251811526602E-06,121.24,4.18582750798361E-06
121.28,4.31779835675007E-06,121.28,4.51169263096751E-06,121.28,4.34316369865866E-06
121.32,4.14677540204829E-06,121.32,4.20302219800823E-06,121.32,4.35078895858832E-06
121.36,4.31021437225985E-06,121.36,4.09368474642587E-06,121.36,4.07933235242718E-06
121.4,4.17113605236135E-06,121.4,4.10088773888595E-06,121.4,3.99422254533553E-06
121.44,4.1662556987448E-06,121.44,4.19810453665002E-06,121.44,4.14677540204829E-06
121.48,4.30264370863735E-06,121.48,4.39432542438298E-06,121.48,4.33806541626112E-06
121.52,4.4357088236147E-06,121.52,4.24011315538605E-06,121.52,4.50376808143766E-06
121.56,4.10329680174343E-06,121.56,4.22771327579681E-06,121.56,4.14435672042825E-06
121.6,4.06977643431432E-06,121.6,4.14677540204829E-06,121.6,4.19810453665002E-06
121.64,4.07455941187828E-06,121.64,4.18582750798361E-06,121.64,4.3635498190548E-06
121.68,4.19563981177153E-06,121.68,4.17113605236135E-06,121.68,4.15893789091985E-06
121.72,4.47485320096182E-06,121.72,4.33046245580826E-06,121.72,4.08171308527631E-06
121.76,4.54084555449584E-06,121.76,4.23762376707033E-06,121.76,4.35078895858832E-06
121.8,4.315263359125E-06,121.8,4.16138105528756E-06,121.8,4.22028752098763E-06
121.84,4.09368474642587E-06,121.84,4.09129703088923E-06,121.84,4.18827039230587E-06
121.88,4.1516329364374E-06,121.88,4.33046245580826E-06,121.88,4.16138105528756E-06
121.92,4.10088773888595E-06,121.92,4.10329680174343E-06,121.92,4.06501467447467E-06
121.96,4.20302219800823E-06,121.96,4.21534965868646E-06,121.96,4.29760948713975E-06
122,4.09848009039941E-06,122,4.4591473203223E-06,122,4.32537908293919E-06
122.04,4.12497881749387E-06,122.04,4.28755870782086E-06,122.04,4.13949181033439E-06
122.08,4.01532820751963E-06,122.08,4.11533176791577E-06,122.08,4.11291563927888E-06
122.12,4.19563981177153E-06,122.12,4.12981081935497E-06,122.12,4.08649440564115E-06
122.16,4.1516329364374E-06,122.16,4.09129703088923E-06,122.16,4.21040141255634E-06
122.2,4.31274640386207E-06,122.2,4.08649440564115E-06,122.2,4.26751123071638E-06
122.24,4.30768382722406E-06,122.24,4.47746476312204E-06,122.24,4.32285622749772E-06
122.28,4.28755870782086E-06,122.28,4.24508002565729E-06,122.28,4.21534965868646E-06
122.32,4.11533176791577E-06,122.32,4.21780977238546E-06,122.32,4.24011315538605E-06
122.36,4.10329680174343E-06,122.36,4.03182251449806E-06,122.36,4.09608957789183E-06
122.4,4.16138105528756E-06,122.4,4.20302219800823E-06,122.4,4.14677540204829E-06
122.44,4.47485320096182E-06,122.44,4.08171308527631E-06,122.44,4.22771327579681E-06
122.48,4.4435136203176E-06,122.48,4.47485320096182E-06,122.48,4.42014033226837E-06
122.52,4.14677540204829E-06,122.52,4.13464848142502E-06,122.52,4.26500575687507E-06
122.56,4.10569152044779E-06,122.56,4.11533176791577E-06,122.56,4.02945541449605E-06
122.6,4.10088773888595E-06,122.6,4.06025848603611E-06,122.6,4.20302219800823E-06
122.64,4.15893789091985E-06,122.64,4.18091391683581E-06,122.64,4.16868716079372E-06
122.68,4.31779835675007E-06,122.68,4.24011315538605E-06,122.68,4.21287480912409E-06
122.72,4.36611318251784E-06,122.72,4.53553262973243E-06,122.72,4.55416385080307E-06
122.76,4.08649440564115E-06,122.76,4.39432542438298E-06,122.76,4.3737955230696E-06
122.8,4.18336999100042E-06,122.8,4.11050092916132E-06,122.8,4.10088773888595E-06
122.84,4.20547511729697E-06,122.84,4.00592222040398E-06,122.84,4.10810340528249E-06
122.88,4.24508002565729E-06,122.88,4.10569152044779E-06,122.88,4.26500575687507E-06
122.92,4.33298975030888E-06,122.92,4.33553516128669E-06,122.92,4.31021437225985E-06
122.96,4.53553262973243E-06,122.96,4.54616470282146E-06,122.96,4.54883534323568E-06
123,4.12255702503349E-06,123,4.24755749024982E-06,123,4.15893789091985E-06
123.04,4.06264368127511E-06,123.04,4.12497881749387E-06,123.04,4.2500527141224E-06
123.08,3.89943638510375E-06,123.08,4.12497881749387E-06,123.08,4.03419100505087E-06
123.12,4.24755749024982E-06,123.12,3.98254175362083E-06,123.12,4.11533176791577E-06
123.16,4.31779835675007E-06,123.16,4.25503122759677E-06,123.16,4.27751501528091E-06
123.2,4.4591473203223E-06,123.2,4.40464339014707E-06,123.2,4.2500527141224E-06
123.24,4.11291563927888E-06,123.24,4.3789189889206E-06,123.24,4.25253308081794E-06
123.28,4.08171308527631E-06,123.28,4.08411088400059E-06,123.28,4.08649440564115E-06
123.32,4.1662556987448E-06,123.32,4.28002783767493E-06,123.32,4.11773351032813E-06
123.36,4.31779835675007E-06,123.36,4.08171308527631E-06,123.36,4.29760948713975E-06
123.4,4.37122764927201E-06,123.4,4.24011315538605E-06,123.4,4.21780977238546E-06
123.44,4.29760948713975E-06,123.44,4.43310460025726E-06,123.44,4.17847532331068E-06
123.48,4.12255702503349E-06,123.48,4.17358638252816E-06,123.48,4.11291563927888E-06
123.52,4.21040141255634E-06,123.52,4.09848009039941E-06,123.52,4.07455941187828E-06
123.56,4.11773351032813E-06,123.56,4.34061380893437E-06,123.56,4.14921142157272E-06
123.6,4.10569152044779E-06,123.6,4.02003176461171E-06,123.6,4.18827039230587E-06
123.64,4.25253308081794E-06,123.64,4.17847532331068E-06,123.64,4.21040141255634E-06
123.68,4.26500575687507E-06,123.68,4.315263359125E-06,123.68,4.61593645723788E-06
123.72,4.14435672042825E-06,123.72,4.32537908293919E-06,123.72,4.14921142157272E-06
123.76,4.10810340528249E-06,123.76,4.08411088400059E-06,123.76,4.01297079139481E-06
123.8,4.13464848142502E-06,123.8,4.12981081935497E-06,123.8,4.09368474642587E-06
123.84,4.13223687305038E-06,123.84,4.06025848603611E-06,123.84,4.13223687305038E-06
123.88,4.42014033226837E-06,123.88,4.1931765339434E-06,123.88,4.19810453665002E-06
123.92,4.56485712045395E-06,123.92,4.53288719844063E-06,123.92,4.4409048147311E-06
123.96,4.28504146402122E-06,123.96,4.1662556987448E-06,123.96,4.27751501528091E-06
124,4.05550786247989E-06,124,4.12015246921909E-06,124,4.25503122759677E-06
124.04,4.04127380393982E-06,124.04,4.20055458595E-06,124.04,4.05076279729498E-06
124.08,4.08889501314781E-06,124.08,3.9872069046475E-06,124.08,4.16868716079372E-06
124.12,4.24258772127109E-06,124.12,4.21287480912409E-06,124.12,4.1565121153086E-06
124.16,4.22523116750269E-06,124.16,4.23266562084407E-06,124.16,4.41756220561737E-06
124.2,4.31779835675007E-06,124.2,4.22028752098763E-06,124.2,4.24508002565729E-06
124.24,4.07933235242718E-06,124.24,4.07455941187828E-06,124.24,4.11050092916132E-06
124.28,4.17113605236135E-06,124.28,4.41496863621589E-06,124.28,4.23266562084407E-06
124.32,4.12015246921909E-06,124.32,4.04838457737306E-06,124.32,4.17602212282612E-06
124.36,4.25503122759677E-06,124.36,4.2301806050073E-06,124.36,4.30264370863735E-06
124.4,4.4435136203176E-06,124.4,4.36866128308396E-06,124.4,4.33046245580826E-06
124.44,4.2301806050073E-06,124.44,4.23513584028499E-06,124.44,4.1931765339434E-06
124.48,4.04600775371408E-06,124.48,4.10810340528249E-06,124.48,4.20055458595E-06
124.52,4.10810340528249E-06,124.52,4.1565121153086E-06,124.52,4.29006096333143E-06
124.56,4.25503122759677E-06,124.56,4.03654539302803E-06,124.56,4.09368474642587E-06
124.6,4.50112390020293E-06,124.6,4.1931765339434E-06,124.6,4.2500527141224E-06
124.64,4.34316369865866E-06,124.64,4.57824584266456E-06,124.64,4.3635498190548E-06
124.68,4.11533176791577E-06,124.68,4.2301806050073E-06,124.68,4.3840484564016E-06
124.72,4.09608957789183E-06,124.72,4.10329680174343E-06,124.72,4.06977643431432E-06
124.76,4.21534965868646E-06,124.76,4.18582750798361E-06,124.76,3.98953387230645E-06
124.8,4.12497881749387E-06,124.8,4.04838457737306E-06,124.8,4.1516329364374E-06
124.84,4.32285622749772E-06,124.84,4.07455941187828E-06,124.84,4.11291563927888E-06
124.88,4.315263359125E-06,124.88,4.34569840571199E-06,124.88,4.34316369865866E-06
124.92,4.1565121153086E-06,124.92,4.17358638252816E-06,124.92,4.2301806050073E-06
124.96,4.11291563927888E-06,124.96,4.14921142157272E-06,124.96,4.18827039230587E-06
125,4.0531268567102E-06,125,4.26500575687507E-06,125,4.27251019510417E-06
125.04,4.28755870782086E-06,125.04,4.08411088400059E-06,125.04,4.13707737700072E-06
125.08,4.23513584028499E-06,125.08,4.16868716079372E-06,125.08,4.17847532331068E-06
125.12,4.3635498190548E-06,125.12,4.30013411401342E-06,125.12,4.37634810711461E-06
125.16,4.0531268567102E-06,125.16,4.18582750798361E-06,125.16,4.29508634248518E-06
125.2,4.25753084190972E-06,125.2,4.06740266373236E-06,125.2,4.06264368127511E-06
125.24,3.99655360738169E-06,125.24,4.16380967245336E-06,125.24,4.08411088400059E-06
125.28,4.14921142157272E-06,125.28,4.11533176791577E-06,125.28,4.15407180951608E-06
125.32,4.29258115583149E-06,125.32,4.19810453665002E-06,125.32,4.23513584028499E-06
125.36,4.25753084190972E-06,125.36,4.46960033303212E-06,125.36,4.55150755251522E-06
125.4,4.04127380393982E-06,125.4,4.36611318251784E-06,125.4,4.21780977238546E-06
125.44,4.20547511729697E-06,125.44,4.27502007742104E-06,125.44,4.12497881749387E-06
125.48,4.30264370863735E-06,125.48,4.06740266373236E-06,125.48,4.17847532331068E-06
125.52,4.25503122759677E-06,125.52,4.09848009039941E-06,125.52,4.13464848142502E-06
125.56,3.95232827855024E-06,125.56,4.06740266373236E-06,125.56,4.17847532331068E-06
125.6,4.41237658950994E-06,125.6,4.42273693977808E-06,125.6,4.48534303097283E-06
125.64,4.1565121153086E-06,125.64,4.22523116750269E-06,125.64,4.2500527141224E-06
125.68,4.14435672042825E-06,125.68,4.19073078802544E-06,125.68,4.39690686694802E-06
125.72,4.03182251449806E-06,125.72,4.10329680174343E-06,125.72,4.03891665803163E-06
125.76,4.25253308081794E-06,125.76,4.2301806050073E-06,125.76,4.14677540204829E-06
125.8,4.33298975030888E-06,125.8,4.06740266373236E-06,125.8,4.21534965868646E-06
125.84,4.43310460025726E-06,125.84,4.46437076730325E-06,125.84,4.25253308081794E-06
125.88,4.19073078802544E-06,125.88,4.41237658950994E-06,125.88,4.36611318251784E-06
125.92,4.19073078802544E-06,125.92,4.04600775371408E-06,125.92,4.05787469115528E-06
125.96,4.13464848142502E-06,125.96,4.14435672042825E-06,125.96,4.15407180951608E-06
126,4.36611318251784E-06,126,4.22523116750269E-06,126,4.1931765339434E-06
126.04,4.0531268567102E-06,126.04,4.18827039230587E-06,126.04,4.27251019510417E-06
126.08,4.27001817639605E-06,126.08,4.41496863621589E-06,126.08,4.3737955230696E-06
126.12,4.19563981177153E-06,126.12,4.45392998493013E-06,126.12,4.29508634248518E-06
126.16,4.21287480912409E-06,126.16,4.08411088400059E-06,126.16,4.14192355111934E-06
126.2,4.10088773888595E-06,126.2,4.12015246921909E-06,126.2,4.07216722086357E-06
126.24,4.21780977238546E-06,126.24,4.19563981177153E-06,126.24,4.24755749024982E-06
126.28,4.22028752098763E-06,126.28,4.35334482569523E-06,126.28,4.18091391683581E-06
126.32,4.45131506385204E-06,126.32,4.4461068924336E-06,126.32,4.49323516093258E-06
126.36,3.88576502278874E-06,126.36,4.31779835675007E-06,126.36,4.53288719844063E-06
126.4,4.18091391683581E-06,126.4,4.11533176791577E-06,126.4,4.02945541449605E-06
126.44,4.17113605236135E-06,126.44,4.18091391683581E-06,126.44,4.13464848142502E-06
126.48,4.19073078802544E-06,126.48,4.1516329364374E-06,126.48,3.97321256943312E-06
126.52,4.36100469984235E-06,126.52,4.25253308081794E-06,126.52,4.13223687305038E-06
126.56,4.45131506385204E-06,126.56,4.24755749024982E-06,126.56,4.36866128308396E-06
126.6,4.18827039230587E-06,126.6,4.26500575687507E-06,126.6,4.25753084190972E-06
126.64,3.99890137924636E-06,126.64,4.10569152044779E-06,126.64,4.19073078802544E-06
126.68,4.10569152044779E-06,126.68,4.12497881749387E-06,126.68,4.1516329364374E-06
126.72,4.10329680174343E-06,126.72,4.30517129285996E-06,126.72,4.18091391683581E-06
126.76,4.28504146402122E-06,126.76,4.24508002565729E-06,126.76,4.06977643431432E-06
126.8,4.46960033303212E-06,126.8,4.16868716079372E-06,126.8,4.28252569810601E-06
126.84,4.32031826037541E-06,126.84,4.33298975030888E-06,126.84,4.35844433559102E-06
126.88,4.24755749024982E-06,126.88,4.08171308527631E-06,126.88,4.12738619000592E-06
126.92,4.02710516187687E-06,126.92,4.09848009039941E-06,126.92,4.17113605236135E-06
126.96,4.14192355111934E-06,126.96,4.09368474642587E-06,126.96,4.13949181033439E-06
127,4.33806541626112E-06,127,4.29508634248518E-06,127,4.13223687305038E-06
127.04,4.34825128237813E-06,127.04,4.11773351032813E-06,127.04,4.55416385080307E-06
127.08,4.26251811526602E-06,127.08,4.4435136203176E-06,127.08,4.27751501528091E-06
127.12,4.22028752098763E-06,127.12,4.10088773888595E-06,127.12,4.17358638252816E-06
127.16,4.24755749024982E-06,127.16,4.27502007742104E-06,127.16,4.20794561991694E-06
127.2,4.06740266373236E-06,127.2,4.11291563927888E-06,127.2,4.12738619000592E-06
127.24,4.17847532331068E-06,127.24,4.21534965868646E-06,127.24,4.20302219800823E-06
127.28,4.35590219424399E-06,127.28,4.17847532331068E-06,127.28,4.40464339014707E-06
127.32,4.32031826037541E-06,127.32,4.45131506385204E-06,127.32,4.32031826037541E-06
